"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"14700","sp|Q06336|GGA1_YEAST","C4-C2",0.0474858884845612,0.0694940632036034,0.683308563286007,8,0.513711145043678,0.999744812775579,NA,0,0
"14701","sp|Q06338|BCP1_YEAST","C4-C2",-0.0272935862150661,0.0616670006497264,-0.442596298303786,8,0.669780180160527,0.999744812775579,NA,0,0
"14702","sp|Q06344|ESF1_YEAST","C4-C2",0.1376912093023,0.136802549865499,1.00649592743465,8,0.343646062127198,0.963163546350951,NA,0,0
"14703","sp|Q06385|VPS74_YEAST","C4-C2",0.0192248303904835,0.112229517935808,0.171299233428764,8,0.868242026247264,0.999744812775579,NA,0,0
"14704","sp|Q06389|NCS1_YEAST","C4-C2",0.107531092614284,0.283599867332743,0.37916481987673,8,0.714431388798006,0.999744812775579,NA,0,0
"14705","sp|Q06405|ATPK_YEAST","C4-C2",-0.0617160877182623,0.26955101609926,-0.228958839077557,8,0.824645562937979,0.999744812775579,NA,0,0
"14706","sp|Q06406|LSM6_YEAST","C4-C2",-0.0193081589778797,0.130553302661387,-0.1478948336371,8,0.886085415691317,0.999744812775579,NA,0,0
"14707","sp|Q06407|RGA2_YEAST","C4-C2",-0.378997227986086,0.44092989949626,-0.85954077602601,8,0.415054972329753,0.99758077340537,NA,0,0
"14708","sp|Q06408|ARO10_YEAST","C4-C2",-0.103554145695522,0.0570496922388792,-1.8151569558328,8,0.107042677722069,0.885232530223145,NA,0,0
"14709","sp|Q06410|ATG17_YEAST","C4-C2",-0.0678331785339511,0.444621164708726,-0.152563989117318,8,0.882519793103806,0.999744812775579,NA,0,0
"14710","sp|Q06436|MAG2_YEAST","C4-C2",-0.657753716051642,0.862384054426952,-0.762715535700291,8,0.467524184428809,0.999744812775579,NA,0,0
"14711","sp|Q06440|CORO_YEAST","C4-C2",-0.0825992154279523,0.0661518262595706,-1.24863091615709,8,0.247100680277594,0.9442554363617,NA,0,0
"14712","sp|Q06449|PIN3_YEAST","C4-C2",-0.082306064784684,0.148090728474377,-0.555781348586753,8,0.593558686652107,0.999744812775579,NA,0,0
"14713","sp|Q06451|TPO3_YEAST","C4-C2",-0.140306316089223,0.327882562557026,-0.427916370407227,8,0.679998579836828,0.999744812775579,NA,0,0
"14714","sp|Q06488|RSC2_YEAST","C4-C2",-0.0700718717592714,0.0940258458677363,-0.745240535861168,8,0.477447479881725,0.999744812775579,NA,0,0
"14715","sp|Q06489|MTNA_YEAST","C4-C2",0.0738259277130169,0.0625562679921475,1.18015236654277,8,0.271838739579344,0.9442554363617,NA,0,0
"14716","sp|Q06493|YLH47_YEAST","C4-C2",0.0200145886437598,0.0720153465788494,0.277921159788434,8,0.788120387276253,0.999744812775579,NA,0,0
"14717","sp|Q06494|PLR1_YEAST","C4-C2",-0.317400264097914,0.0930103183007553,-3.41252744745565,8,0.00918877137132679,0.706893941132669,NA,0,0
"14718","sp|Q06497|ANT1_YEAST","C4-C2",-0.344810650587728,0.112901448418981,-3.05408527008551,8,0.015723170796373,0.706893941132669,NA,0,0
"14719","sp|Q06504|NAT3_YEAST","C4-C2",0.436083972105205,0.32392598583136,1.34624572025609,8,0.215122392948755,0.9442554363617,NA,0,0
"14720","sp|Q06505|IWS1_YEAST","C4-C2",0.0256266662575086,0.0771256590324721,0.33227160168212,8,0.748222858117918,0.999744812775579,NA,0,0
"14721","sp|Q06506|RRP9_YEAST","C4-C2",-0.0424283960967564,0.0504678711470287,-0.840701125933154,8,0.42492798696815,0.99758077340537,NA,0,0
"14722","sp|Q06508|LOA1_YEAST","C4-C2",0.0617733111652375,0.0468575951666892,1.3183201345585,8,0.223888408769904,0.9442554363617,NA,0,0
"14723","sp|Q06511|RRP15_YEAST","C4-C2",-0.117245739878086,0.0535162660058849,-2.1908430581684,8,0.0598422766255582,0.81973110348241,NA,0,0
"14724","sp|Q06512|NOC4_YEAST","C4-C2",0.179224923903034,0.420520776101582,0.426197548583759,8,0.681199684864541,0.999744812775579,NA,0,0
"14725","sp|Q06523|YP148_YEAST","C4-C2",-0.0403645891691073,0.0771052900254912,-0.523499608856443,8,0.614814186728155,0.999744812775579,NA,0,0
"14726","sp|Q06538|CSC1_YEAST","C4-C2",-0.0287875454374222,0.135564817957104,-0.212352628589308,8,0.837142690159203,0.999744812775579,NA,0,0
"14727","sp|Q06549|CDD_YEAST","C4-C2",0.0217788178361289,0.10531200308186,0.206802806886125,8,0.841330441893648,0.999744812775579,NA,0,0
"14728","sp|Q06604|BSP1_YEAST","C4-C2",-0.243367379288891,0.3544272833238,-0.686649676081945,8,0.511711701500911,0.999744812775579,NA,0.0416666666666666,0
"14729","sp|Q06608|PDXH_YEAST","C4-C2",-0.012035635673089,0.09341671164258,-0.128838143212944,8,0.900665899634873,0.999744812775579,NA,0,0
"14730","sp|Q06616|YP174_YEAST","C4-C2",-0.0622023425894866,0.34420688710752,-0.180712080203254,8,0.861087690497927,0.999744812775579,NA,0,0
"14731","sp|Q06623|HDA3_YEAST","C4-C2",-0.311740701652209,0.217720212808802,-1.4318408825274,8,0.190076750248295,0.932874123222146,NA,0,0
"14732","sp|Q06624|RHC31_YEAST","C4-C2",0.00182489306668286,0.0707496057869457,0.0257936852988032,8,0.980053702493952,0.999744812775579,NA,0,0
"14733","sp|Q06625|GDE_YEAST","C4-C2",-0.0433279919709761,0.0630262848884217,-0.687459082312746,8,0.511228055388994,0.999744812775579,NA,0,0
"14734","sp|Q06629|HDA2_YEAST","C4-C2",0.368618024227079,0.219823179472504,1.6768842353733,8,0.132088596538048,0.885630613068727,NA,0,0
"14735","sp|Q06630|MHR1_YEAST","C4-C2",0.0737545952491534,0.0783157028635617,0.94175998621433,8,0.373880171891084,0.979820336318953,NA,0,0
"14736","sp|Q06631|BFR2_YEAST","C4-C2",0.0259204336295132,0.0595426406067029,0.435325564425761,8,0.674832221756965,0.999744812775579,NA,0,0
"14737","sp|Q06632|CFT1_YEAST","C4-C2",-0.0937752877150295,0.0682542728756278,-1.37391087420865,8,0.206731104339906,0.938193482514086,NA,0,0
"14738","sp|Q06639|RSC3_YEAST","C4-C2",-0.00711674068544239,0.0634105445130624,-0.112232764126105,8,0.913403873149496,0.999744812775579,NA,0,0
"14739","sp|Q06668|OMS1_YEAST","C4-C2",0.84624224267994,1.05651741352212,0.800973303278381,8,0.446281142312417,0.998734699930564,NA,0,0
"14740","sp|Q06672|TSR2_YEAST","C4-C2",-0.0548516861036022,0.191928024095422,-0.285793001632379,8,0.782297119523738,0.999744812775579,NA,0,0
"14741","sp|Q06673|ECM30_YEAST","C4-C2",0.25311715033803,0.425527376270766,0.594831647628166,8,0.568394450739347,0.999744812775579,NA,0,0
"14742","sp|Q06677|SWA2_YEAST","C4-C2",-0.0250438107135551,0.0885225891650092,-0.282908701042087,8,0.78442913507365,0.999744812775579,NA,0,0
"14743","sp|Q06678|RM35_YEAST","C4-C2",0.0703044820962984,0.073754438889187,0.953223740227052,8,0.368386328820479,0.978980159789012,NA,0,0
"14744","sp|Q06679|UTP4_YEAST","C4-C2",-0.12107827720415,0.0361136735172486,-3.35269900322713,8,0.0100399845632275,0.706893941132669,NA,0,0
"14745","sp|Q06680|CND3_YEAST","C4-C2",-0.166934861446432,0.187486356014926,-0.890384052443483,8,0.399243966732786,0.992115116419739,NA,0,0
"14746","sp|Q06681|YSP2_YEAST","C4-C2",0.289675224472413,0.588838950925475,0.491943041500791,8,0.63597341181002,0.999744812775579,NA,0,0
"14747","sp|Q06682|UBX5_YEAST","C4-C2",0.227686775831996,0.0905005719512957,2.51586007605045,8,0.0360404281707953,0.801106096517881,NA,0,0
"14748","sp|Q06685|VIP1_YEAST","C4-C2",-0.0556226508561046,0.0627105661177666,-0.886974146456414,8,0.400970424419602,0.992115116419739,NA,0,0
"14749","sp|Q06689|YL413_YEAST","C4-C2",0.0883311473203155,0.123328720453119,0.716225279851929,8,0.494225830715371,0.999744812775579,NA,0,0
"14750","sp|Q06696|VPS36_YEAST","C4-C2",0.203950911304065,0.751726059000917,0.271310151965632,8,0.793021936454634,0.999744812775579,NA,0,0
"14751","sp|Q06697|CDC73_YEAST","C4-C2",-0.135271641803259,0.0576803474960524,-2.34519464038453,8,0.0470327451196733,0.81973110348241,NA,0,0
"14752","sp|Q06698|YL419_YEAST","C4-C2",0.0172471021513362,0.0900826855350399,0.191458569967117,8,0.852936397806988,0.999744812775579,NA,0,0
"14753","sp|Q06704|IMH1_YEAST","C4-C2",-0.0626360142519277,0.0847551584860037,-0.739023032589472,8,0.481011192591863,0.999744812775579,NA,0,0
"14754","sp|Q06705|CSR1_YEAST","C4-C2",-0.194711244004462,0.071791303313983,-2.71218427603803,8,0.0265681222303495,0.780793262051146,NA,0,0
"14755","sp|Q06706|ELP1_YEAST","C4-C2",-0.0253908772819441,0.042367414470846,-0.599302024895007,8,0.56555296999221,0.999744812775579,NA,0,0
"14756","sp|Q06708|VAC14_YEAST","C4-C2",0.132326934356215,0.120290644168782,1.10006006926477,8,0.30330310558598,0.95643635230157,NA,0,0
"14757","sp|Q06709|REH1_YEAST","C4-C2",-0.0463104530994987,0.0812279530010146,-0.570129510698371,8,0.584241798904106,0.999744812775579,NA,0,0
"14758","sp|Q06817|SYG2_YEAST","C4-C2",0.0936765080842352,0.103701518574345,0.903328219027743,8,0.39273901515736,0.985679441457898,NA,0,0
"14759","sp|Q06833|YP091_YEAST","C4-C2",-0.115660811346539,0.0486870504630868,-2.37559700672831,8,0.0448528599965412,0.81973110348241,NA,0,0
"14760","sp|Q06839|YP097_YEAST","C4-C2",0.0183914738252694,0.0570057408951867,0.322624941566582,8,0.755249680977335,0.999744812775579,NA,0,0
"14761","sp|Q06892|POS5_YEAST","C4-C2",0.0380726165494932,0.0766233098979048,0.496880343595471,8,0.632638598964518,0.999744812775579,NA,0,0
"14762","sp|Q06991|PUN1_YEAST","C4-C2",0.0915414405505572,0.379258706306486,0.241369384613628,8,0.815340319432504,0.999744812775579,NA,0,0
"14763","sp|Q07362|PBP4_YEAST","C4-C2",-0.279286314267465,0.148781399791432,-1.87715880250475,8,0.0973298862263521,0.885232530223145,NA,0,0
"14764","sp|Q07381|TSR1_YEAST","C4-C2",0.0137819883919133,0.118906129184898,0.115906459039487,8,0.910583349222284,0.999744812775579,NA,0,0
"14765","sp|Q07395|SYO1_YEAST","C4-C2",0.0291278428956368,0.0691811353067211,0.421037364687581,8,0.684811403497106,0.999744812775579,NA,0,0
"14766","sp|Q07418|PEX19_YEAST","C4-C2",0.040422533304414,0.103143607993506,0.391905364673292,8,0.705361311885614,0.999744812775579,NA,0,0
"14767","sp|Q07442|BDF2_YEAST","C4-C2",0.344257180469404,0.703137407175018,0.489601572831291,8,0.637558014822678,0.999744812775579,NA,0,0
"14768","sp|Q07451|YET3_YEAST","C4-C2",-0.255656836794547,0.143431351624718,-1.78243343521898,8,0.112531855614508,0.885232530223145,NA,0,0
"14769","sp|Q07454|YD073_YEAST","C4-C2",-0.588286660509215,0.412341588364712,-1.42669737205572,8,0.19150636662334,0.933219545591845,NA,0,0
"14770","sp|Q07457|BRE1_YEAST","C4-C2",-0.00693016026731523,0.101513904761478,-0.0682680888258479,8,0.947247687340507,0.999744812775579,NA,0,0
"14771","sp|Q07458|RXT3_YEAST","C4-C2",-0.128127061269293,0.275849731586506,-0.464481370100998,8,0.654681835185702,0.999744812775579,NA,0,0
"14772","sp|Q07468|VAM6_YEAST","C4-C2",-0.0490059032375225,0.157308857130213,-0.311526662462227,8,0.763363949081417,0.999744812775579,NA,0,0
"14773","sp|Q07471|THI3_YEAST","C4-C2",-0.131100529818234,0.646553231665961,-0.202768346668734,8,0.844378127083949,0.999744812775579,NA,0,0
"14774","sp|Q07478|SUB2_YEAST","C4-C2",-0.019884353733809,0.0716256850343585,-0.277614848978695,8,0.788347273140706,0.999744812775579,NA,0,0
"14775","sp|Q07505|DLHH_YEAST","C4-C2",-0.144649909122418,0.138364623221074,-1.04542552680754,8,0.326383051005904,0.95643635230157,NA,0,0
"14776","sp|Q07508|LUC7_YEAST","C4-C2",-0.553874539923196,1.01040910250013,-0.548168596811632,8,0.598534874807482,0.999744812775579,NA,0,0
"14777","sp|Q07527|TRM3_YEAST","C4-C2",0.0345276491864202,0.101619949428868,0.339772351595086,8,0.742776369608242,0.999744812775579,NA,0,0
"14778","sp|Q07533|CYK3_YEAST","C4-C2",-0.198465418378177,0.247759979406769,-0.801039049379074,8,0.446245208621604,0.998734699930564,NA,0,0
"14779","sp|Q07540|FRDA_YEAST","C4-C2",-0.130239505424163,0.101762278079959,-1.27984070209031,8,0.236465626348589,0.9442554363617,NA,0,0
"14780","sp|Q07541|YD121_YEAST","C4-C2",0.0256424065667685,0.223974673724483,0.114487973753282,8,0.91167225102014,0.999744812775579,NA,0,0
"14781","sp|Q07551|KAR_YEAST","C4-C2",0.0730375399277759,0.0353721234036617,2.06483334614328,8,0.0728112466106912,0.856135289461082,NA,0,0
"14782","sp|Q07589|YD144_YEAST","C4-C2",0.215702848051235,0.20896841266479,1.03222704953618,8,0.332159052190608,0.957314459097363,NA,0,0
"14783","sp|Q07622|ACK1_YEAST","C4-C2",0.0914467435409979,0.320197890827218,0.285594459428665,8,0.782443815334164,0.999744812775579,NA,0,0
"14784","sp|Q07623|NOP6_YEAST","C4-C2",-0.0534023704115777,0.139279477617692,-0.383418801714363,8,0.71139748749101,0.999744812775579,NA,0,0
"14785","sp|Q07648|DTD_YEAST","C4-C2",0.0181477480881514,0.150301146453256,0.120742579257674,8,0.906872421962587,0.999744812775579,NA,0,0
"14786","sp|Q07655|WHI4_YEAST","C4-C2",0.122663568505686,0.0843148167527941,1.45482814563102,8,0.183801795380912,0.927674690640805,NA,0,0
"14787","sp|Q07657|SHS1_YEAST","C4-C2",0.00472019854455987,0.0385496744170188,0.122444576146044,8,0.905566992924361,0.999744812775579,NA,0,0
"14788","sp|Q07688|YPD1_YEAST","C4-C2",0.00543963521453368,0.126080000173538,0.0431443147767012,8,0.966643912916022,0.999744812775579,NA,0,0
"14789","sp|Q07716|AIM6_YEAST","C4-C2",-0.0968363794624973,0.10256854535385,-0.944113803392873,8,0.372747213158234,0.978980159789012,NA,0,0
"14790","sp|Q07800|PSR1_YEAST","C4-C2",0.40028551546494,0.568799718223221,0.703737190157768,8,0.501562205174952,0.999744812775579,NA,0,0
"14791","sp|Q07804|YEH1_YEAST","C4-C2",-0.2033421808437,0.727405651620695,-0.279544406055471,8,0.78691840080306,0.999744812775579,NA,0,0
"14792","sp|Q07807|PUF3_YEAST","C4-C2",-0.0718570825776084,0.0749933961850685,-0.958178802841249,8,0.366030359553766,0.978980159789012,NA,0,0
"14793","sp|Q07824|TPO1_YEAST","C4-C2",-0.320025409202266,0.183182962948643,-1.74702605553983,8,0.118768853761133,0.885232530223145,NA,0,0
"14794","sp|Q07825|FRA1_YEAST","C4-C2",0.0123680885090281,0.0628989277786539,0.196634329802128,8,0.849017177079407,0.999744812775579,NA,0,0
"14795","sp|Q07834|YL032_YEAST","C4-C2",-0.168347376683883,0.131625630896933,-1.27898628509294,8,0.236751556556105,0.9442554363617,NA,0,0
"14796","sp|Q07844|RIX7_YEAST","C4-C2",0.0136212118074504,0.0890867299140671,0.152898325267852,8,0.882264583992572,0.999744812775579,NA,0,0
"14797","sp|Q07845|GRC3_YEAST","C4-C2",0.141740938562391,0.306899769928972,0.461847653372942,8,0.656490078167145,0.999744812775579,NA,0,0
"14798","sp|Q07878|VPS13_YEAST","C4-C2",0.0378528882379641,0.059862585045712,0.63232966316204,8,0.544815461439912,0.999744812775579,NA,0,0
"14799","sp|Q07896|NOC3_YEAST","C4-C2",0.198128816579104,0.0941784957741274,2.10375855921807,8,0.0685356282019884,0.843322547022028,NA,0,0
"14800","sp|Q07897|CMS1_YEAST","C4-C2",0.0382340937733794,0.144720263519981,0.264193091163771,8,0.798309643728623,0.999744812775579,NA,0,0
"14801","sp|Q07914|TIM14_YEAST","C4-C2",-0.163086636642329,0.143365683201005,-1.13755700109679,8,0.288226206965385,0.948863713375351,NA,0,0
"14802","sp|Q07915|RLP24_YEAST","C4-C2",-0.122290152921279,0.0865629337912692,-1.41273114906387,8,0.195435951623806,0.9360129749844,NA,0,0
"14803","sp|Q07938|MTAP_YEAST","C4-C2",0.0306481079913953,0.0786689480311385,0.389583295041193,8,0.70701073132555,0.999744812775579,NA,0,0
"14804","sp|Q07950|YEH2_YEAST","C4-C2",-0.054700509015858,0.104603313310768,-0.522932852550733,8,0.615190927270822,0.999744812775579,NA,0,0
"14805","sp|Q07951|POC3_YEAST","C4-C2",-0.275447968213927,0.453585434299991,-0.60726810736112,8,0.560509841112174,0.999744812775579,NA,0,0
"14806","sp|Q07953|SDO1_YEAST","C4-C2",0.0479072604451135,0.0916578678444936,0.522674829469007,8,0.615362483485249,0.999744812775579,NA,0,0
"14807","sp|Q07979|RSC58_YEAST","C4-C2",0.0141860327650759,0.0718728630628552,0.197376758912049,8,0.848455353755874,0.999744812775579,NA,0,0
"14808","sp|Q08001|YL072_YEAST","C4-C2",0.0570443617342197,0.489495461655694,0.116537059488294,8,0.910099332503599,0.999744812775579,NA,0,0
"14809","sp|Q08004|BUD20_YEAST","C4-C2",-0.218949016195449,0.105811087575932,-2.06924454904905,8,0.0723139182758707,0.856135289461082,NA,0,0
"14810","sp|Q08023|FMP25_YEAST","C4-C2",-0.264111939039426,0.39749929760783,-0.664433725113137,8,0.525097499247999,0.999744812775579,NA,0,0
"14811","sp|Q08045|LCL2_YEAST","C4-C2",-0.533790011319804,0.27055926966289,-1.97291341000769,8,0.083964384477718,0.885232530223145,NA,0,0
"14812","sp|Q08096|RCL1_YEAST","C4-C2",-0.096300465297638,0.0778120481215327,-1.23760352827661,8,0.250952987210869,0.9442554363617,NA,0,0
"14813","sp|Q08144|TLG2_YEAST","C4-C2",-1.03626279905528,0.676773513057089,-1.53118108061635,8,0.164258307826133,0.912311739063681,NA,0,0
"14814","sp|Q08162|RRP44_YEAST","C4-C2",0.0311081606912206,0.0479660421253306,0.64854549829102,8,0.534801042877289,0.999744812775579,NA,0,0
"14815","sp|Q08179|MDM38_YEAST","C4-C2",0.00252986865880794,0.148016887189041,0.0170917569397126,8,0.98678199264936,0.999744812775579,NA,0,0
"14816","sp|Q08193|GAS5_YEAST","C4-C2",-0.0413784794351113,0.0880552031843004,-0.469915211580465,8,0.650958760680719,0.999744812775579,NA,0,0
"14817","sp|Q08199|SIL1_YEAST","C4-C2",0.0575029402054809,0.112201926654275,0.512495123035305,8,0.622150843247472,0.999744812775579,NA,0,0
"14818","sp|Q08202|OPI10_YEAST","C4-C2",-0.105698616790288,0.0511139142358745,-2.06790300391637,8,0.0724648151595939,0.856135289461082,NA,0,0
"14819","sp|Q08204|SMC5_YEAST","C4-C2",-0.285717307786589,0.658907539335356,-0.433622763028018,8,0.67601795899954,0.999744812775579,NA,0,0
"14820","sp|Q08208|NOP12_YEAST","C4-C2",-0.172871481590112,0.0937717594548213,-1.84353458434786,8,0.102488285847828,0.885232530223145,NA,0.0083333333333333,0
"14821","sp|Q08217|PSK2_YEAST","C4-C2",0.0519132523181393,0.105203804849482,0.493454133074494,8,0.634951828622824,0.999744812775579,NA,0,0
"14822","sp|Q08220|GSHB_YEAST","C4-C2",-0.0118813435952549,0.0320737971016968,-0.370437698959763,8,0.720672381449603,0.999744812775579,NA,0,0
"14823","sp|Q08224|THI20_YEAST","C4-C2",-0.0156909665012179,0.0924232756703986,-0.169772888781558,8,0.869403378372069,0.999744812775579,NA,0,0
"14824","sp|Q08225|DPP3_YEAST","C4-C2",-0.00849994048115714,0.0531036767961726,-0.160063125455181,8,0.87679903833691,0.999744812775579,NA,0,0
"14825","sp|Q08227|INP54_YEAST","C4-C2",-0.0693157090018154,0.463921971033418,-0.14941242995543,8,0.884926188876991,0.999744812775579,NA,0,0
"14826","sp|Q08229|NBA1_YEAST","C4-C2",-0.0293234874516581,0.102759900882378,-0.285359242271192,8,0.782617620958459,0.999744812775579,NA,0,0
"14827","sp|Q08230|SDHF2_YEAST","C4-C2",-0.448953666311491,0.484115686916235,-0.927368557650504,8,0.380862571136516,0.979820336318953,NA,0,0
"14828","sp|Q08235|BRX1_YEAST","C4-C2",-0.269491147258679,0.143189287128393,-1.88206221752494,8,0.096598615725797,0.885232530223145,NA,0,0
"14829","sp|Q08236|AVO1_YEAST","C4-C2",0.317987906111791,0.916516445477642,0.346952755382444,6,0.74047187118519,0.999744812775579,NA,0,0
"14830","sp|Q08237|REXO4_YEAST","C4-C2",0.0209679174660687,0.316765139369576,0.0661938921302986,8,0.948847794380053,0.999744812775579,NA,0,0
"14831","sp|Q08245|ZEO1_YEAST","C4-C2",-0.0432233881792594,0.199823656672821,-0.216307662961201,8,0.834161682784146,0.999744812775579,NA,0,0
"14832","sp|Q08269|ALR1_YEAST","C4-C2",-0.152782535400995,0.0827161994440319,-1.84706909200261,8,0.101934062594216,0.885232530223145,NA,0,0
"14833","sp|Q08278|MED7_YEAST","C4-C2",0.119367504321339,0.118375197303193,1.00838272746954,8,0.342793546361738,0.963163546350951,NA,0,0
"14834","sp|Q08282|TYW4_YEAST","C4-C2",-0.168330083937231,0.155416366824941,-1.0830911015108,8,0.310329279952343,0.95643635230157,NA,0,0
"14835","sp|Q08285|RRP40_YEAST","C4-C2",0.14436629274459,0.12362225843572,1.1678017743031,8,0.276510226118466,0.9442554363617,NA,0,0
"14836","sp|Q08287|NOP8_YEAST","C4-C2",0.367459413801969,0.158682174584495,2.3156943416244,8,0.0492493453819445,0.81973110348241,NA,0,0
"14837","sp|Q08412|CUE5_YEAST","C4-C2",-0.0683720445641309,0.0886658121950729,-0.771120715769299,8,0.46280025551219,0.999744812775579,NA,0,0
"14838","sp|Q08421|ETT1_YEAST","C4-C2",0.00453201883949222,0.0429422835489153,0.105537443865318,8,0.918547617433697,0.999744812775579,NA,0,0
"14839","sp|Q08422|YO052_YEAST","C4-C2",-0.385892242414446,0.139907159502896,-2.75820225201883,8,0.0247433843495752,0.780793262051146,NA,0,0
"14840","sp|Q08438|VHS3_YEAST","C4-C2",-0.338933821294069,0.226073557954627,-1.49921921148378,8,0.172201356767764,0.927497343302528,NA,0,0
"14841","sp|Q08444|NOB1_YEAST","C4-C2",-0.161646784012767,0.132158682290858,-1.22312648106623,8,0.256086303397062,0.9442554363617,NA,0,0
"14842","sp|Q08446|SGT1_YEAST","C4-C2",0.00210374330950097,0.0826406309169663,0.0254565252728373,8,0.980314365103406,0.999744812775579,NA,0,0
"14843","sp|Q08484|GYP1_YEAST","C4-C2",-0.0459386169331057,0.0738922235324161,-0.621697585172175,8,0.551441646793593,0.999744812775579,NA,0,0
"14844","sp|Q08491|SKI7_YEAST","C4-C2",-0.941585182542052,0.461625171666821,-2.03971802304932,8,0.0757069630312994,0.856135289461082,NA,0,0
"14845","sp|Q08492|BUD21_YEAST","C4-C2",-0.323919993785931,0.144289783327346,-2.2449267461374,8,0.0550010012624225,0.81973110348241,NA,0,0
"14846","sp|Q08548|ALE1_YEAST","C4-C2",-0.0567573924189221,0.137637083661252,-0.412369914481852,8,0.690897347923999,0.999744812775579,NA,0,0
"14847","sp|Q08561|IES4_YEAST","C4-C2",0.00259174648878718,0.301665400448097,0.00859146088658949,8,0.993355472933017,0.999744812775579,NA,0,0
"14848","sp|Q08562|ULS1_YEAST","C4-C2",-1.08378569191331,1.22892882486416,-0.881894597950465,8,0.403552166070818,0.993132037964526,NA,0,0
"14849","sp|Q08581|SLK19_YEAST","C4-C2",-0.172488940378614,0.0501534343286892,-3.43922490428427,8,0.00883389079054275,0.706893941132669,NA,0,0
"14850","sp|Q08601|MCA1_YEAST","C4-C2",0.0632808353540616,0.0643840151510185,0.982865625973011,8,0.354460238163104,0.967494265933018,NA,0,0
"14851","sp|Q08634|YO238_YEAST","C4-C2",-0.0541159743996975,0.169296822912218,-0.319651446901382,8,0.757420569158891,0.999744812775579,NA,0,0
"14852","sp|Q08641|AB140_YEAST","C4-C2",-0.00767686441094288,0.0923400187168839,-0.0831369163404687,8,0.935785280125952,0.999744812775579,NA,0,0
"14853","sp|Q08645|FOLE_YEAST","C4-C2",0.171897309535186,0.105293272683006,1.63255738144541,8,0.141205661012235,0.885630613068727,NA,0,0
"14854","sp|Q08647|PUS7_YEAST","C4-C2",0.0267045966086599,0.0674561754840849,0.395880679819453,8,0.702541402701285,0.999744812775579,NA,0,0
"14855","sp|Q08685|CLP1_YEAST","C4-C2",-0.101337672583348,0.102553230932564,-0.988147049701294,8,0.352021154260176,0.964247332627283,NA,0,0
"14856","sp|Q08686|THTR_YEAST","C4-C2",0.0596634287934149,0.108514698464608,0.549818869126508,8,0.597454227581465,0.999744812775579,NA,0,0
"14857","sp|Q08687|TMA16_YEAST","C4-C2",-0.134919438798107,0.209448650250561,-0.644164756548705,8,0.537495477149375,0.999744812775579,NA,0,0
"14858","sp|Q08689|NAT5_YEAST","C4-C2",-0.130114294841318,0.156039324532071,-0.833855793925688,8,0.428555702773609,0.99758077340537,NA,0,0
"14859","sp|Q08723|RPN8_YEAST","C4-C2",-0.0473574415568442,0.044706812980421,-1.05928914184923,8,0.320400329302377,0.95643635230157,NA,0,0
"14860","sp|Q08732|HRK1_YEAST","C4-C2",-0.158348826605221,0.0764350017105931,-2.07167950626572,8,0.0720408174912914,0.856135289461082,NA,0,0
"14861","sp|Q08742|RDL2_YEAST","C4-C2",-0.079911455873417,0.0527130595416666,-1.51597073985531,8,0.167996405468319,0.91461352401547,NA,0,0
"14862","sp|Q08746|RRS1_YEAST","C4-C2",-0.845451200007082,0.438595340759259,-1.92763379233238,8,0.0900488579817074,0.885232530223145,NA,0,0
"14863","sp|Q08748|YO296_YEAST","C4-C2",-0.545534253495129,0.451230398109017,-1.2089926914971,8,0.261181709231107,0.9442554363617,NA,0,0
"14864","sp|Q08754|BUD7_YEAST","C4-C2",-0.0410107107557305,0.156826929120219,-0.261502989223826,8,0.80031119314667,0.999744812775579,NA,0,0
"14865","sp|Q08773|ISW2_YEAST","C4-C2",0.0142485325882463,0.0768966947654968,0.185294473731264,8,0.857609680872948,0.999744812775579,NA,0,0
"14866","sp|Q08816|YO352_YEAST","C4-C2",0.0360798712249549,0.107643883018353,0.335178091065364,8,0.746110575116521,0.999744812775579,NA,0,0
"14867","sp|Q08817|SOG2_YEAST","C4-C2",0.338419013889324,0.229667933535786,1.4735144287637,8,0.178836606420271,0.927674690640805,NA,0,0
"14868","sp|Q08818|MSC6_YEAST","C4-C2",-0.0435540939718694,0.07923191903531,-0.549703888308692,8,0.597529486018926,0.999744812775579,NA,0,0
"14869","sp|Q08822|ETFD_YEAST","C4-C2",-0.0379242797372908,0.104708673886721,-0.362188521061008,8,0.726592144016641,0.999744812775579,NA,0,0
"14870","sp|Q08826|SNX3_YEAST","C4-C2",-0.0378477638138423,0.154276661296458,-0.245323975096364,8,0.812381685283243,0.999744812775579,NA,0,0
"14871","sp|Q08831|VTS1_YEAST","C4-C2",0.0645306408885748,0.380229116195435,0.169715148419635,8,0.869447318008676,0.999744812775579,NA,0,0
"14872","sp|Q08873|SCP1_YEAST","C4-C2",0.0965092042873164,0.143878846785749,0.670767151970774,8,0.52125964700756,0.999744812775579,NA,0,0
"14873","sp|Q08886|GPB1_YEAST","C4-C2",0.453809533523504,0.5704021123813,0.795595815080263,8,0.449226891748518,0.998734699930564,NA,0,0
"14874","sp|Q08919|TRE1_YEAST","C4-C2",0.168111705860618,0.577566395925678,0.291069056383001,8,0.778402243226335,0.999744812775579,NA,0,0
"14875","sp|Q08920|NCBP2_YEAST","C4-C2",0.226648157786046,0.131033649443895,1.72969430942309,8,0.121938464022852,0.885232530223145,NA,0,0
